subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
198,1|2|6|7,4,611,191,0.31260229132569556,0.6084656084656085,1,2,-0.00163666121112932,-0.004600874166091451
199,0|1|2|6|7,5,611,190,0.3109656301145663,0.6097308488612837,0,2,-0.0032733224222585844,-0.0033356337704162353
200,3|6|7,3,611,189,0.309328968903437,0.607085346215781,2,5,-0.004909983633387904,-0.005981136415918908
201,0|3|6|7,4,611,189,0.309328968903437,0.607085346215781,0,3,-0.004909983633387904,-0.005981136415918908
202,1|3|6|7,4,611,194,0.31751227495908346,0.6105360018403497,4,2,0.0032733224222585844,-0.002530480791350209
203,0|1|3|6|7,5,611,191,0.31260229132569556,0.6104209799861974,1,2,-0.00163666121112932,-0.002645502645502562
204,2|3|6|7,4,611,186,0.3044189852700491,0.6050149528410399,0,6,-0.009819967266775753,-0.00805152979066004
205,0|2|3|6|7,5,611,186,0.3044189852700491,0.6050149528410399,0,6,-0.009819967266775753,-0.00805152979066004
206,1|2|3|6|7,5,611,188,0.3076923076923077,0.6063952150908672,0,4,-0.006546644844517169,-0.006671267540832693
207,0|1|2|3|6|7,6,611,188,0.3076923076923077,0.6063952150908672,0,4,-0.006546644844517169,-0.006671267540832693
208,4|6|7,3,611,195,0.3191489361702128,0.6131815044858523,8,5,0.004909983633387904,0.00011502185415235289
209,0|4|6|7,4,611,193,0.3158756137479542,0.6176673567977916,4,3,0.00163666121112932,0.004600874166091673
210,1|4|6|7,4,611,197,0.32242225859247137,0.6145617667356799,7,2,0.008183306055646489,0.0014952841039799214
211,0|1|4|6|7,5,611,195,0.3191489361702128,0.6190476190476191,4,1,0.004909983633387904,0.0059811364159191305
212,2|4|6|7,4,611,190,0.3109656301145663,0.6116862203818725,1,3,-0.0032733224222585844,-0.0013802622498274575
213,0|2|4|6|7,5,611,188,0.3076923076923077,0.6103059581320451,0,4,-0.006546644844517169,-0.002760524499654804
214,1|2|4|6|7,5,611,192,0.3142389525368249,0.6130664826316999,1,1,0.0,0.0
215,0|1|2|4|6|7,6,611,190,0.3109656301145663,0.6136415919024615,1,3,-0.0032733224222585844,0.0005751092707615424
216,3|4|6|7,4,611,194,0.31751227495908346,0.6144467448815275,2,0,0.0032733224222585844,0.0013802622498275685
217,0|3|4|6|7,5,611,190,0.3109656301145663,0.6116862203818725,0,2,-0.0032733224222585844,-0.0013802622498274575
218,1|3|4|6|7,5,611,194,0.31751227495908346,0.6144467448815275,2,0,0.0032733224222585844,0.0013802622498275685
219,0|1|3|4|6|7,6,611,193,0.3158756137479542,0.6137566137566138,1,0,0.00163666121112932,0.0006901311249138953
