subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
115,0|1|4|5|6,5,631,435,0.6893819334389857,0.6771507863089732,6,4,0.0031695721077653616,-0.001955860975287438
116,2|4|5|6,4,631,435,0.6893819334389857,0.6812343068587288,3,1,0.0031695721077653616,0.0021276595744681437
117,0|2|4|5|6,5,631,433,0.6862123613312203,0.6791066472842606,2,2,0.0,0.0
118,1|2|4|5|6,5,631,434,0.687797147385103,0.6801704770714947,2,1,0.0015847860538826808,0.0010638297872340718
119,0|1|2|4|5|6,6,631,436,0.6909667194928685,0.6802563763710849,5,2,0.004754358161648153,0.0011497290868243137
120,3|4|5|6,4,631,432,0.6846275752773375,0.6780428174970266,1,2,-0.0015847860538827918,-0.0010638297872340718
121,0|3|4|5|6,5,631,433,0.6862123613312203,0.6791066472842606,1,1,0.0,0.0
122,1|3|4|5|6,5,631,433,0.6862123613312203,0.6791066472842606,2,2,0.0,0.0
123,0|1|3|4|5|6,6,631,436,0.6909667194928685,0.6822981366459627,4,1,0.004754358161648153,0.0031914893617021045
124,2|3|4|5|6,5,631,432,0.6846275752773375,0.6780428174970266,1,2,-0.0015847860538827918,-0.0010638297872340718
125,0|2|3|4|5|6,6,631,435,0.6893819334389857,0.6812343068587288,2,0,0.0031695721077653616,0.0021276595744681437
126,1|2|3|4|5|6,6,631,436,0.6909667194928685,0.6822981366459627,3,0,0.004754358161648153,0.0031914893617021045
127,0|1|2|3|4|5|6,7,631,436,0.6909667194928685,0.6822981366459627,4,1,0.004754358161648153,0.0031914893617021045
128,7,1,631,415,0.6576862123613312,0.6517906700145368,6,24,-0.028526148969889142,-0.02731597726972379
129,0|7,2,631,431,0.6830427892234548,0.6769789877097925,1,3,-0.0031695721077654726,-0.0021276595744681437
130,1|7,2,631,428,0.6782884310618067,0.6737874983480905,1,6,-0.007923930269413626,-0.005319148936170137
131,0|1|7,3,631,438,0.694136291600634,0.6823840359455531,7,2,0.007923930269413626,0.0032773886612924574
132,2|7,2,631,422,0.6687797147385103,0.6633209990749307,3,14,-0.017432646592710044,-0.015785648209329928
133,0|2|7,3,631,434,0.687797147385103,0.6801704770714947,3,2,0.0015847860538826808,0.0010638297872340718
134,1|2|7,3,631,431,0.6830427892234548,0.6749372274349148,3,5,-0.0031695721077654726,-0.0041694198493458234
135,0|1|2|7,4,631,439,0.6957210776545166,0.6854896260076648,6,0,0.009508716323296307,0.006382978723404209
136,3|7,2,631,416,0.659270998415214,0.6548962600766486,3,20,-0.02694136291600635,-0.02421038720761204
137,0|3|7,3,631,432,0.6846275752773375,0.6760010572221489,4,5,-0.0015847860538827918,-0.0031055900621117516
138,1|3|7,3,631,427,0.6767036450079239,0.6706819082859786,4,10,-0.009508716323296418,-0.008424738998282
139,0|1|3|7,4,631,436,0.6909667194928685,0.6802563763710849,6,3,0.004754358161648153,0.0011497290868243137
140,2|3|7,3,631,422,0.6687797147385103,0.6633209990749307,3,14,-0.017432646592710044,-0.015785648209329928
141,0|2|3|7,4,631,433,0.6862123613312203,0.6770648870093828,5,5,0.0,-0.0020417602748777908
142,1|2|3|7,4,631,431,0.6830427892234548,0.6749372274349148,6,8,-0.0031695721077654726,-0.0041694198493458234
