subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
128,7,1,181,25,0.13812154696132597,0.19503968253968257,1,7,-0.03314917127071823,-0.008796296296296274
129,0|7,2,181,28,0.15469613259668508,0.20231481481481478,3,6,-0.01657458563535913,-0.001521164021164062
130,1|7,2,181,26,0.143646408839779,0.1949074074074074,1,6,-0.027624309392265206,-0.008928571428571452
131,0|1|7,3,181,26,0.143646408839779,0.1949074074074074,1,6,-0.027624309392265206,-0.008928571428571452
132,2|7,2,181,34,0.1878453038674033,0.28753968253968254,6,3,0.0165745856353591,0.0837037037037037
133,0|2|7,3,181,36,0.19889502762430938,0.2548148148148148,7,2,0.02762430939226518,0.050978835978835985
134,1|2|7,3,181,35,0.19337016574585636,0.2128968253968254,5,1,0.022099447513812154,0.009060846560846547
135,0|1|2|7,4,181,35,0.19337016574585636,0.2148148148148148,5,1,0.022099447513812154,0.010978835978835949
136,3|7,2,181,29,0.16022099447513813,0.20026455026455028,1,3,-0.011049723756906077,-0.0035714285714285587
137,0|3|7,3,181,30,0.16574585635359115,0.20205026455026456,1,2,-0.005524861878453052,-0.0017857142857142794
138,1|3|7,3,181,29,0.16022099447513813,0.20026455026455028,0,2,-0.011049723756906077,-0.0035714285714285587
139,0|1|3|7,4,181,31,0.1712707182320442,0.20383597883597884,1,1,0.0,0.0
140,2|3|7,3,181,32,0.17679558011049723,0.20562169312169312,4,3,0.0055248618784530246,0.0017857142857142794
141,0|2|3|7,4,181,34,0.1878453038674033,0.20919312169312168,4,1,0.0165745856353591,0.005357142857142838
142,1|2|3|7,4,181,31,0.1712707182320442,0.20383597883597884,2,2,0.0,0.0
143,0|1|2|3|7,5,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
144,4|7,2,181,27,0.14917127071823205,0.20052910052910056,2,6,-0.022099447513812154,-0.003306878306878286
145,0|4|7,3,181,30,0.16574585635359115,0.20588624338624334,3,4,-0.005524861878453052,0.0020502645502644967
146,1|4|7,3,181,28,0.15469613259668508,0.19847883597883595,1,4,-0.01657458563535913,-0.005357142857142894
147,0|1|4|7,4,181,30,0.16574585635359115,0.20205026455026456,2,3,-0.005524861878453052,-0.0017857142857142794
148,2|4|7,3,181,33,0.18232044198895028,0.20932539682539683,3,1,0.011049723756906077,0.005489417989417988
149,0|2|4|7,4,181,37,0.20441988950276244,0.21838624338624335,6,0,0.03314917127071823,0.014550264550264508
150,1|2|4|7,4,181,34,0.1878453038674033,0.2111111111111111,3,0,0.0165745856353591,0.007275132275132268
151,0|1|2|4|7,5,181,33,0.18232044198895028,0.21124338624338623,4,2,0.011049723756906077,0.00740740740740739
152,3|4|7,3,181,31,0.1712707182320442,0.20383597883597884,1,1,0.0,0.0
153,0|3|4|7,4,181,31,0.1712707182320442,0.20383597883597884,0,0,0.0,0.0
154,1|3|4|7,4,181,30,0.16574585635359115,0.20205026455026456,0,1,-0.005524861878453052,-0.0017857142857142794
155,0|1|3|4|7,5,181,31,0.1712707182320442,0.20383597883597884,1,1,0.0,0.0
156,2|3|4|7,4,181,33,0.18232044198895028,0.20932539682539683,3,1,0.011049723756906077,0.005489417989417988
157,0|2|3|4|7,5,181,35,0.19337016574585636,0.2128968253968254,4,0,0.022099447513812154,0.009060846560846547
158,1|2|3|4|7,5,181,34,0.1878453038674033,0.20919312169312168,3,0,0.0165745856353591,0.005357142857142838
159,0|1|2|3|4|7,6,181,34,0.1878453038674033,0.20919312169312168,3,0,0.0165745856353591,0.005357142857142838
160,5|7,2,181,25,0.13812154696132597,0.19887566137566137,3,9,-0.03314917127071823,-0.0049603174603174705
161,0|5|7,3,181,26,0.143646408839779,0.20066137566137562,3,8,-0.027624309392265206,-0.003174603174603219
162,1|5|7,3,181,25,0.13812154696132597,0.19503968253968257,2,8,-0.03314917127071823,-0.008796296296296274
163,0|1|5|7,4,181,27,0.14917127071823205,0.20052910052910056,3,7,-0.022099447513812154,-0.003306878306878286
164,2|5|7,3,181,30,0.16574585635359115,0.20588624338624334,4,5,-0.005524861878453052,0.0020502645502644967
165,0|2|5|7,4,181,32,0.17679558011049723,0.21137566137566138,5,4,0.0055248618784530246,0.007539682539682541
166,1|2|5|7,4,181,31,0.1712707182320442,0.20767195767195767,3,3,0.0,0.0038359788359788316
167,0|1|2|5|7,5,181,29,0.16022099447513813,0.20410052910052912,3,5,-0.011049723756906077,0.00026455026455027286
168,3|5|7,3,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
169,0|3|5|7,4,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
170,1|3|5|7,4,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
171,0|1|3|5|7,5,181,26,0.143646408839779,0.1949074074074074,0,5,-0.027624309392265206,-0.008928571428571452
172,2|3|5|7,4,181,30,0.16574585635359115,0.20396825396825397,3,4,-0.005524861878453052,0.00013227513227512255
173,0|2|3|5|7,5,181,31,0.1712707182320442,0.20575396825396827,3,3,0.0,0.0019179894179894297
174,1|2|3|5|7,5,181,31,0.1712707182320442,0.20575396825396827,2,2,0.0,0.0019179894179894297
175,0|1|2|3|5|7,6,181,31,0.1712707182320442,0.20575396825396827,2,2,0.0,0.0019179894179894297
176,4|5|7,3,181,25,0.13812154696132597,0.19887566137566137,3,9,-0.03314917127071823,-0.0049603174603174705
177,0|4|5|7,4,181,27,0.14917127071823205,0.20244708994708996,3,7,-0.022099447513812154,-0.001388888888888884
178,1|4|5|7,4,181,25,0.13812154696132597,0.1931216931216931,1,7,-0.03314917127071823,-0.010714285714285732
179,0|1|4|5|7,5,181,26,0.143646408839779,0.19682539682539685,2,7,-0.027624309392265206,-0.007010582010581995
180,2|4|5|7,4,181,29,0.16022099447513813,0.20601851851851852,3,5,-0.011049723756906077,0.002182539682539675
181,0|2|4|5|7,5,181,32,0.17679558011049723,0.21137566137566138,4,3,0.0055248618784530246,0.007539682539682541
182,1|2|4|5|7,5,181,30,0.16574585635359115,0.20588624338624334,3,4,-0.005524861878453052,0.0020502645502644967
183,0|1|2|4|5|7,6,181,32,0.17679558011049723,0.20945767195767195,4,3,0.0055248618784530246,0.005621693121693111
184,3|4|5|7,4,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
185,0|3|4|5|7,5,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
