mmsi,ais_rows,final_class,class_level,source,confidence,type_code,imo,vessel_kind,registry_type,flag,name,note
100086928,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100088831,2,non_ship,non_ship,mmsi_structure,certain,37,,nonstandard,,,,ITU-R M.585 range: nonstandard
100088836,3,non_ship,non_ship,mmsi_structure,certain,37,,nonstandard,,,,ITU-R M.585 range: nonstandard
100088837,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100088840,1,non_ship,non_ship,mmsi_structure,certain,37,,nonstandard,,,,ITU-R M.585 range: nonstandard
100088843,5,non_ship,non_ship,mmsi_structure,certain,37,,nonstandard,,,,ITU-R M.585 range: nonstandard
100088844,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100088847,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100088849,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100100202,24,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100100233,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100100248,15,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100100713,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100101603,16,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102037,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102098,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102288,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102434,8,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102450,7,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102506,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102536,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102602,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102603,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102610,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102666,10,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102801,7,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102901,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100102905,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100103746,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100103998,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100104110,9,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100104199,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100104208,5,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100104373,3,non_ship,non_ship,mmsi_structure,certain,37,,nonstandard,,,,ITU-R M.585 range: nonstandard
100104467,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100105966,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100106038,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100106055,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100106213,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100106219,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100107126,5,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100108275,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100108290,9,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100108335,7,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100108770,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100109128,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100109852,18,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
100109981,11,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100110001,12,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100110421,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100110835,7,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111029,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111031,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111088,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111231,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111237,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111314,27,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111613,7,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111804,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111811,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111813,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111911,19,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111922,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100111935,8,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100117012,12,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100117510,10,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100117511,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100117512,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100118006,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100118891,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100119884,11,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100121451,25,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100121609,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100121612,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122765,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122768,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122769,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122773,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122774,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122781,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122782,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122804,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122806,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122838,3,passenger_ship,fine,bundle_ais_type_code,low,63,,,,,,no_usable_type
100122839,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100122840,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100123054,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100125106,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100125110,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100125605,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100126801,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100126812,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100129702,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100129709,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100129903,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100129904,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100129911,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135805,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135811,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135813,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135815,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135818,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135902,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135908,1,non_ship,non_ship,mmsi_structure,certain,37,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135909,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135911,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135913,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135916,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100135919,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100136602,15,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100136604,5,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100136614,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100136618,3,non_ship,non_ship,mmsi_structure,certain,37,,nonstandard,,,,ITU-R M.585 range: nonstandard
100141309,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100141901,10,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100141902,16,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100141903,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142902,9,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142903,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142904,8,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142905,8,non_ship,non_ship,mmsi_structure,certain,16,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142906,12,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142907,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142908,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142910,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142911,15,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142914,24,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142915,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142929,13,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142930,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142931,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142932,10,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142933,9,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142934,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142935,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142937,7,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142938,24,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142940,25,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142942,14,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142943,18,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142945,22,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100142946,16,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100149101,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100149102,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100149105,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100149106,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100149107,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100149108,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100149109,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100149111,8,non_ship,non_ship,mmsi_structure,certain,128,,nonstandard,,,,ITU-R M.585 range: nonstandard
100149112,13,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100150915,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100150916,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100151509,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100151514,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100151705,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100156105,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100156505,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100157850,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100159965,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100161825,9,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100173602,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100182603,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100182604,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100185701,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100185708,9,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100187630,13,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100188803,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100188810,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100188811,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100188812,7,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100188817,1,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100188819,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100188821,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100188823,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100188825,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100188826,12,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100190601,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100190606,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100190607,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100190608,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100190609,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100190615,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100190882,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100190891,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100190897,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100196011,6,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100202012,3,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100202211,11,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100203268,2,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
100203652,4,non_ship,non_ship,mmsi_structure,certain,,,nonstandard,,,,ITU-R M.585 range: nonstandard
