product_id,port,track,relative_orbit,start_utc,stop_utc,footprint_min_lon,footprint_min_lat,footprint_max_lon,footprint_max_lat,ais_files,ais_rows,ais_mmsi_unique,fine_resolved,fine_resolved_from_fill,fine_resolved_coarse,fine_unresolved,fine_conflict,worldcover_need,worldcover_have,raster_polarizations,raster_local_complete,raster_remote_22559_complete,raster_action,detection_status,knowledge_ready,blockers
S1C_IW_GRDH_1SDV_20250813T062133_20250813T062158_003650_0074D4_BCC0,Newcastle,,154,2025-08-13T06:21:33Z,2025-08-13T06:21:58Z,,,,,1,17597,382,281,4,8,93,0,5,5,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250813T213053_20250813T213122_003659_00751A_DBC8,Port Hedland,163_659,163,2025-08-13T21:30:53Z,2025-08-13T21:31:22Z,,,,,1,1304,98,85,1,7,5,1,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250814T021436_20250814T021501_003662_00752F_F0F2,Jebel Ali,,166,2025-08-14T02:14:36Z,2025-08-14T02:15:01Z,,,,,2,24119,1505,1169,7,80,253,3,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250819T181725_20250819T181750_003745_0077B1_E4B5,Tanger Med,74_114,74,2025-08-19T18:17:25Z,2025-08-19T18:17:50Z,,,,,1,5311,551,493,2,26,32,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250822T055742_20250822T055806_003781_0078C6_2C32,Antwerp-Bruges,,110,2025-08-22T05:57:42Z,2025-08-22T05:58:06Z,,,,,2,68376,5411,2943,42,1472,835,161,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250824T015723_20250824T015752_003808_007990_033C,Los Angeles,137_104,137,2025-08-24T01:57:23Z,2025-08-24T01:57:52Z,,,,,1,6403,681,620,3,6,55,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250824T054027_20250824T054052_003810_0079A1_4DF0,Hamburg,,139,2025-08-24T05:40:27Z,2025-08-24T05:40:52Z,,,,,2,85501,2547,1881,108,136,498,32,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250825T062633_20250825T062658_003825_007A14_877A,Tanger Med,154_471,154,2025-08-25T06:26:33Z,2025-08-25T06:26:58Z,,,,,1,3812,597,540,2,15,42,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250827T031049_20250827T031117_003852_007AE0_DED2,Richards Bay,6_689,6,2025-08-27T03:10:49Z,2025-08-27T03:11:17Z,,,,,1,824,147,126,0,14,7,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250827T233314_20250827T233339_003864_007B3B_3B7B,Callao,,18,2025-08-27T23:33:14Z,2025-08-27T23:33:39Z,,,,,1,1690,124,93,1,8,23,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250830T141547_20250830T141612_003903_007C5C_B1B6,Fujairah,,57,2025-08-30T14:15:47Z,2025-08-30T14:16:12Z,,,,,2,15959,758,621,3,36,98,3,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250831T104629_20250831T104705_003915_007CC7_4993,Callao,69_628,69,2025-08-31T10:46:29Z,2025-08-31T10:47:05Z,,,,,1,1701,124,99,0,8,17,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250903T055742_20250903T055807_003956_007E04_B34B,Antwerp-Bruges,,110,2025-09-03T05:57:42Z,2025-09-03T05:58:07Z,,,,,3,235885,5903,3081,42,1669,960,193,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250905T054027_20250905T054052_003985_007ED9_EA5D,Hamburg,,139,2025-09-05T05:40:27Z,2025-09-05T05:40:52Z,,,,,1,66380,2185,1540,53,137,475,33,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250906T154800_20250906T154825_004006_007F76_6E9F,Port Said,160_99,160,2025-09-06T15:48:00Z,2025-09-06T15:48:25Z,,,,,1,734,229,198,0,22,9,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250906T173211_20250906T173236_004007_007F7E_D39D,Antwerp-Bruges,,161,2025-09-06T17:32:11Z,2025-09-06T17:32:36Z,,,,,3,220632,5639,2894,56,1664,926,155,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250907T021437_20250907T021502_004012_007FA7_3BB1,Jebel Ali,166_509,166,2025-09-07T02:14:37Z,2025-09-07T02:15:02Z,,,,,1,13761,1575,1234,8,79,262,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250908T031050_20250908T031117_004027_008023_0143,Richards Bay,6_689,6,2025-09-08T03:10:50Z,2025-09-08T03:11:17Z,,,,,1,521,126,106,0,9,11,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250911T083018_20250911T083043_004074_008191_792A,Santos,53_672,53,2025-09-11T08:30:18Z,2025-09-11T08:30:43Z,,,,,1,1325,206,163,1,30,13,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250911T213912_20250911T213942_004082_0081D5_5311,Port Hedland,61_660,61,2025-09-11T21:39:12Z,2025-09-11T21:39:42Z,,,,,2,3016,183,133,1,25,25,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250912T014931_20250912T014956_004085_0081E7_E98D,Los Angeles,64_109,64,2025-09-12T01:49:31Z,2025-09-12T01:49:56Z,,,,,1,3478,416,368,3,6,42,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250915T055742_20250915T055807_004131_008359_AA20,Antwerp-Bruges,,110,2025-09-15T05:57:42Z,2025-09-15T05:58:07Z,,,,,3,239313,5842,3040,47,1662,950,190,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250917T054028_20250917T054053_004160_00842D_7E1A,Hamburg,,139,2025-09-17T05:40:28Z,2025-09-17T05:40:53Z,,,,,1,58611,2140,1515,57,140,451,34,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250918T062634_20250918T062659_004175_0084A2_8584,Tanger Med,154_471,154,2025-09-18T06:26:34Z,2025-09-18T06:26:59Z,,,,,1,4853,540,482,3,19,39,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250919T021438_20250919T021503_004187_008500_894D,Jebel Ali,166_509,166,2025-09-19T02:14:38Z,2025-09-19T02:15:03Z,,,,,1,12249,1628,1246,6,92,290,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250920T030348_20250920T030413_004202_008573_E1A5,Mombasa,,6,2025-09-20T03:03:48Z,2025-09-20T03:04:13Z,,,,,2,2812,61,47,0,6,8,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250920T031050_20250920T031118_004202_008574_3319,Richards Bay,,6,2025-09-20T03:10:50Z,2025-09-20T03:11:18Z,31.001406,-30.577177,34.055309,-28.333223,4,7662,155,141,1,7,7,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250923T083018_20250923T083043_004249_0086DF_07F5,Santos,,53,2025-09-23T08:30:18Z,2025-09-23T08:30:43Z,,,,,1,1313,197,156,0,28,13,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20250923T155610_20250923T155635_004254_008700_4043,Port Said,58_98,58,2025-09-23T15:56:10Z,2025-09-23T15:56:35Z,,,,,1,2825,375,315,0,29,31,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20250923T213913_20250923T213942_004257_008723_A4F1,Port Hedland,61_660,61,2025-09-23T21:39:13Z,2025-09-23T21:39:42Z,,,,,2,2964,167,128,0,17,22,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20250927T055742_20250927T055807_004306_0088A6_843A,Antwerp-Bruges,,110,2025-09-27T05:57:42Z,2025-09-27T05:58:07Z,,,,,3,296426,6080,3234,54,1695,964,187,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20250929T054028_20250929T054053_004335_008987_A32B,Hamburg,,139,2025-09-29T05:40:28Z,2025-09-29T05:40:53Z,,,,,1,58891,2019,1438,42,125,419,37,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251002T031050_20251002T031117_004377_008ACD_BFF1,Richards Bay,,6,2025-10-02T03:10:50Z,2025-10-02T03:11:17Z,,,,,1,1933,126,115,1,6,5,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20251005T083018_20251005T083043_004424_008C38_8E9B,Santos,,53,2025-10-05T08:30:18Z,2025-10-05T08:30:43Z,,,,,1,1366,201,157,1,26,18,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20251008T020629_20251008T020703_004464_008D71_3B04,Fujairah,,93,2025-10-08T02:06:29Z,2025-10-08T02:07:03Z,,,,,1,7272,658,534,2,39,82,3,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20251011T054028_20251011T054053_004510_008ED9_EBA7,Hamburg,,139,2025-10-11T05:40:28Z,2025-10-11T05:40:53Z,6.468334,53.467762,10.961589,55.378326,2,75140,2000,1430,28,124,405,41,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251013T021438_20251013T021503_004537_008FA6_7629,Jebel Ali,,166,2025-10-13T02:14:38Z,2025-10-13T02:15:03Z,,,,,2,32222,1514,1180,5,91,243,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251014T031050_20251014T031118_004552_00901B_986B,Richards Bay,6_689,6,2025-10-14T03:10:50Z,2025-10-14T03:11:18Z,,,,,1,674,133,112,1,15,6,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251017T083018_20251017T083043_004599_009184_9E4E,Santos,,53,2025-10-17T08:30:18Z,2025-10-17T08:30:43Z,,,,,1,1324,214,164,2,30,18,2,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20251021T055743_20251021T055808_004656_009348_95FD,Antwerp-Bruges,,110,2025-10-21T05:57:43Z,2025-10-21T05:58:08Z,,,,,1,38298,5343,2708,33,1561,888,186,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20251023T015724_20251023T015753_004683_009410_52E7,Los Angeles,137_104,137,2025-10-23T01:57:24Z,2025-10-23T01:57:53Z,,,,,1,4853,581,514,3,7,60,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251023T054028_20251023T054053_004685_009421_38F8,Hamburg,,139,2025-10-23T05:40:28Z,2025-10-23T05:40:53Z,6.468334,53.467762,10.961589,55.378326,2,75924,1790,1195,17,132,431,32,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251023T182541_20251023T182606_004693_009462_1B98,Tanger Med,147_115,147,2025-10-23T18:25:41Z,2025-10-23T18:26:06Z,,,,,1,5673,570,509,4,17,44,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251024T213054_20251024T213124_004709_0094E0_DB1C,Port Hedland,,163,2025-10-24T21:30:54Z,2025-10-24T21:31:24Z,118.035767,-21.486074,120.841537,-19.193342,3,1797,96,91,0,2,3,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251025T021438_20251025T021503_004712_0094F6_EC36,Jebel Ali,166_509,166,2025-10-25T02:14:38Z,2025-10-25T02:15:03Z,,,,,1,13382,1560,1234,8,87,239,0,2,2,VV;VH,True,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251025T215643_20251025T215708_004724_00954D_12A7,Qingdao,,3,2025-10-25T21:56:43Z,2025-10-25T21:57:08Z,,,,,3,89973,7301,3578,2055,455,3265,3,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251026T030348_20251026T030413_004727_009566_6FE4,Mombasa,,6,2025-10-26T03:03:48Z,2025-10-26T03:04:13Z,,,,,2,2872,77,68,0,4,5,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251026T031050_20251026T031118_004727_009567_65D5,Richards Bay,6_689,6,2025-10-26T03:10:50Z,2025-10-26T03:11:18Z,,,,,1,377,136,127,1,3,6,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251029T083018_20251029T083043_004774_0096D1_005A,Santos,53_672,53,2025-10-29T08:30:18Z,2025-10-29T08:30:43Z,,,,,1,1675,216,164,0,44,8,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251029T141548_20251029T141613_004778_0096EB_5065,Fujairah,,57,2025-10-29T14:15:48Z,2025-10-29T14:16:13Z,,,,,2,19928,785,623,7,41,120,1,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20251029T155610_20251029T155635_004779_0096F2_6F70,Port Said,58_98,58,2025-10-29T15:56:10Z,2025-10-29T15:56:35Z,,,,,1,2263,348,284,0,38,26,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251101T020629_20251101T020702_004814_00982C_8A43,Fujairah,,93,2025-11-01T02:06:29Z,2025-11-01T02:07:02Z,,,,,1,7212,701,556,5,37,108,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20251104T054028_20251104T054053_004860_0099AE_A2F9,Hamburg,,139,2025-11-04T05:40:28Z,2025-11-04T05:40:53Z,6.468334,53.467762,10.961589,55.378326,2,70478,1730,1136,21,126,434,34,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251105T213054_20251105T213124_004884_009A7D_8FDC,Port Hedland,,163,2025-11-05T21:30:54Z,2025-11-05T21:31:24Z,118.035767,-21.486074,120.841537,-19.193342,3,4921,87,75,0,7,4,1,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251106T021437_20251106T021502_004887_009A94_6EF3,Jebel Ali,,166,2025-11-06T02:14:37Z,2025-11-06T02:15:02Z,,,,,2,26176,1543,1231,7,68,243,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251107T030348_20251107T030413_004902_009B16_327F,Mombasa,,6,2025-11-07T03:03:48Z,2025-11-07T03:04:13Z,,,,,2,2976,74,63,0,4,7,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251107T031050_20251107T031117_004902_009B17_8899,Richards Bay,6_689,6,2025-11-07T03:10:50Z,2025-11-07T03:11:17Z,,,,,1,774,140,128,1,8,4,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251110T083017_20251110T083042_004949_009CA9_3A13,Santos,53_672,53,2025-11-10T08:30:17Z,2025-11-10T08:30:42Z,,,,,1,1510,199,158,0,32,9,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20251111T135135_20251111T135200_004967_009D3F_A24B,Los Angeles,71_479,71,2025-11-11T13:51:35Z,2025-11-11T13:52:00Z,,,,,1,4545,586,536,7,1,49,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251113T020628_20251113T020702_004989_009DF1_33D5,Fujairah,,93,2025-11-13T02:06:28Z,2025-11-13T02:07:02Z,,,,,1,6469,642,538,5,27,77,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20251114T055742_20251114T055807_005006_009E8D_5632,Antwerp-Bruges,,110,2025-11-14T05:57:42Z,2025-11-14T05:58:07Z,,,,,1,33827,5028,2489,30,1524,847,168,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20251115T142349_20251115T142418_005026_009F37_985E,Jebel Ali,130_76,130,2025-11-15T14:23:49Z,2025-11-15T14:24:18Z,,,,,1,11995,1547,1248,5,77,222,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251116T015723_20251116T015753_005033_009F74_CD41,Los Angeles,137_104,137,2025-11-16T01:57:23Z,2025-11-16T01:57:53Z,,,,,1,3795,551,490,5,6,55,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251116T054027_20251116T054052_005035_009F87_5F14,Hamburg,,139,2025-11-16T05:40:27Z,2025-11-16T05:40:52Z,6.468334,53.467762,10.961589,55.378326,2,67503,1708,1144,20,117,413,34,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251117T173211_20251117T173236_005057_00A047_CB70,Antwerp-Bruges,,161,2025-11-17T17:32:11Z,2025-11-17T17:32:36Z,,,,,3,215288,4840,2215,34,1632,831,162,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251117T213054_20251117T213123_005059_00A05C_1C3A,Port Hedland,,163,2025-11-17T21:30:54Z,2025-11-17T21:31:23Z,118.035767,-21.486074,120.841537,-19.193342,3,4195,86,82,0,3,1,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251119T030348_20251119T030413_005077_00A0F3_2E43,Mombasa,6_605,6,2025-11-19T03:03:48Z,2025-11-19T03:04:13Z,,,,,1,1432,74,63,0,6,5,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251119T031050_20251119T031117_005077_00A0F4_F122,Richards Bay,6_689,6,2025-11-19T03:10:50Z,2025-11-19T03:11:17Z,,,,,1,722,152,143,0,6,3,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1C_IW_GRDH_1SDV_20251122T083017_20251122T083042_005124_00A28C_F01F,Santos,53_672,53,2025-11-22T08:30:17Z,2025-11-22T08:30:42Z,,,,,1,1328,187,155,0,23,9,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251122T141547_20251122T141612_005128_00A2A6_BC13,Fujairah,,57,2025-11-22T14:15:47Z,2025-11-22T14:16:12Z,,,,,2,15019,722,580,4,38,103,1,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20251128T015723_20251128T015752_005208_00A555_BD65,Los Angeles,,137,2025-11-28T01:57:23Z,2025-11-28T01:57:52Z,,,,,2,9506,650,596,5,5,49,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1C_IW_GRDH_1SDV_20251128T054027_20251128T054052_005210_00A568_4CE6,Hamburg,,139,2025-11-28T05:40:27Z,2025-11-28T05:40:52Z,6.468334,53.467762,10.961589,55.378326,2,64884,1620,1055,18,125,410,30,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251129T213053_20251129T213123_005234_00A63B_63CD,Port Hedland,,163,2025-11-29T21:30:53Z,2025-11-29T21:31:23Z,118.035767,-21.486074,120.841537,-19.193342,3,5650,87,80,0,3,4,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251130T021436_20251130T021501_005237_00A653_4A11,Jebel Ali,,166,2025-11-30T02:14:36Z,2025-11-30T02:15:01Z,,,,,2,21757,1469,1162,7,74,231,2,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251201T030347_20251201T030412_005252_00A6CF_3A0E,Mombasa,,6,2025-12-01T03:03:47Z,2025-12-01T03:04:12Z,,,,,2,3484,81,66,0,5,9,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1C_IW_GRDH_1SDV_20251201T031049_20251201T031116_005252_00A6D0_1472,Richards Bay,6_689,6,2025-12-01T03:10:49Z,2025-12-01T03:11:16Z,,,,,1,484,125,114,1,7,4,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1C_IW_GRDH_1SDV_20251204T083017_20251204T083042_005299_00A86E_347C,Santos,,53,2025-12-04T08:30:17Z,2025-12-04T08:30:42Z,-47.613464,-25.227848,-44.722847,-23.140869,2,4652,191,170,0,10,11,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
