port,product,pol,objects,quark_file,quark_mb,quark_fid
Sydney Botany,S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC,VH,36,S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC_VH_UTM_8bit.tif,314.1,df34c24650e54650afee6170197ce0e9
Sydney Botany,S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC,VV,35,S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC_VV_UTM_8bit.tif,462.3,73d50056d7324a68bb131544bfe9776f
Sydney Botany,S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F,VH,43,S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F_VH_UTM_8bit.tif,314.2,2420a44158104269a39f0b9d410c0bab
Sydney Botany,S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F,VV,33,S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F_VV_UTM_8bit.tif,477.2,a5b804aa306d49e8b049d72c60b5abe4
Sydney Botany,S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947,VH,28,S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947_VH_UTM_8bit.tif,313.6,a5ad2bad75404dbc9e69882902765c36
Sydney Botany,S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947,VV,26,S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947_VV_UTM_8bit.tif,472.1,1ca5879cddea439599460f09b91aa218
Sydney Botany,S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2,VH,34,S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2_VH_UTM_8bit.tif,302.0,00a260fbe50c49c38315f9336cc0183b
Sydney Botany,S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2,VV,31,S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2_VV_UTM_8bit.tif,371.4,f824f5e6048b4d1d8415cb498ec084f6
Sydney Botany,S1A_IW_GRDH_1SDV_20251105T190752_20251105T190817_061746_07B792_3E36,VH,27,S1A_IW_GRDH_1SDV_20251105T190752_20251105T190817_061746_07B792_3E36_VH_UTM_8bit.tif,305.4,57655f3205074ab49033bd7f4c05a6ee
Sydney Botany,S1A_IW_GRDH_1SDV_20251105T190752_20251105T190817_061746_07B792_3E36,VV,30,S1A_IW_GRDH_1SDV_20251105T190752_20251105T190817_061746_07B792_3E36_VV_UTM_8bit.tif,416.6,0ae7a2e35d924a77a9984b93e8a6098b
Sydney Botany,S1A_IW_GRDH_1SDV_20251117T190751_20251117T190816_061921_07BE5B_1974,VH,32,S1A_IW_GRDH_1SDV_20251117T190751_20251117T190816_061921_07BE5B_1974_VH_UTM_8bit.tif,308.3,1591a72f33284915a2a5cf5fef4d9fd2
Sydney Botany,S1A_IW_GRDH_1SDV_20251117T190751_20251117T190816_061921_07BE5B_1974,VV,26,S1A_IW_GRDH_1SDV_20251117T190751_20251117T190816_061921_07BE5B_1974_VV_UTM_8bit.tif,444.9,93ed796553f345fa87082a4cdf12eaa7
Sydney Botany,S1A_IW_GRDH_1SDV_20251129T190750_20251129T190815_062096_07C52D_C156,VH,25,S1A_IW_GRDH_1SDV_20251129T190750_20251129T190815_062096_07C52D_C156_VH_UTM_8bit.tif,303.3,c4b4567f28df46db84bdda24fb6789b7
Sydney Botany,S1A_IW_GRDH_1SDV_20251129T190750_20251129T190815_062096_07C52D_C156,VV,26,S1A_IW_GRDH_1SDV_20251129T190750_20251129T190815_062096_07C52D_C156_VV_UTM_8bit.tif,418.6,ba5f93cc207848fa88405d959f1c218b
Sydney Botany,S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B,VH,47,S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B_VH_UTM_8bit.tif,312.1,50d409b4761c44d1ada16a6a371b09e1
Sydney Botany,S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B,VV,46,S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B_VV_UTM_8bit.tif,463.5,e821909d1e8149259a3d7938ae946191
Sydney Botany,S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484,VH,22,S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484_VH_UTM_8bit.tif,306.0,439de1134e3546e4aad2f2bacc9e1233
Sydney Botany,S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484,VV,23,S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484_VV_UTM_8bit.tif,422.6,8fd9e01da99c401cb5d485172077120a
Tanger Med,S1A_IW_GRDH_1SDV_20251223T181816_20251223T181841_062446_07D2CE_C333,VH,114,S1A_IW_GRDH_1SDV_20251223T181816_20251223T181841_062446_07D2CE_C333_VH_UTM_8bit.tif,350.3,9336365061174673907f9e1dd6764533
Tanger Med,S1A_IW_GRDH_1SDV_20251223T181816_20251223T181841_062446_07D2CE_C333,VV,111,S1A_IW_GRDH_1SDV_20251223T181816_20251223T181841_062446_07D2CE_C333_VV_UTM_8bit.tif,407.5,e19f700d3400402dbe990b1ea6afdee2
